date,location,location_name,population,value,season,season_week,epiyear,epiweek,weekly_rate,state_mean,state_std,zflu
2021-04-17,01,Alabama,5108468,11.0,2020/2021,28,2021,15,0.213273399630339,91.62790697674419,144.89944458557343,-0.5564404142979835
2021-04-24,01,Alabama,5108468,32.0,2020/2021,29,2021,16,0.620431708015532,91.62790697674419,144.89944458557343,-0.4115123225439947
2021-05-01,01,Alabama,5108468,20.0,2020/2021,30,2021,17,0.387769817509707,91.62790697674419,144.89944458557343,-0.49432837497484544
2021-05-08,01,Alabama,5108468,14.0,2020/2021,31,2021,18,0.271438872256795,91.62790697674419,144.89944458557343,-0.5357364011902709
2021-05-15,01,Alabama,5108468,19.0,2020/2021,32,2021,19,0.368381326634222,91.62790697674419,144.89944458557343,-0.5012297126774163
2020-10-17,02,Alaska,733406,0.0,2020/2021,2,2020,42,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2020-10-24,02,Alaska,733406,0.0,2020/2021,3,2020,43,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2020-10-31,02,Alaska,733406,0.0,2020/2021,4,2020,44,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2020-11-07,02,Alaska,733406,0.0,2020/2021,5,2020,45,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2020-11-14,02,Alaska,733406,0.0,2020/2021,6,2020,46,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2020-11-21,02,Alaska,733406,0.0,2020/2021,7,2020,47,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2020-11-28,02,Alaska,733406,0.0,2020/2021,8,2020,48,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2020-12-05,02,Alaska,733406,2.0,2020/2021,9,2020,49,0.270221703396552,10.173410404624278,15.299110341944969,-0.5342408951856213
2020-12-12,02,Alaska,733406,4.0,2020/2021,10,2020,50,0.540443406793103,10.173410404624278,15.299110341944969,-0.40351433950370835
2020-12-19,02,Alaska,733406,7.0,2020/2021,11,2020,51,0.945775961887931,10.173410404624278,15.299110341944969,-0.20742450598083884
2020-12-26,02,Alaska,733406,1.0,2020/2021,12,2020,52,0.135110851698276,10.173410404624278,15.299110341944969,-0.5996041730265779
2021-01-02,02,Alaska,733406,0.0,2020/2021,13,2020,53,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2021-01-09,02,Alaska,733406,0.0,2020/2021,14,2021,1,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2021-01-16,02,Alaska,733406,0.0,2020/2021,15,2021,2,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2021-01-23,02,Alaska,733406,0.0,2020/2021,16,2021,3,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2021-01-30,02,Alaska,733406,0.0,2020/2021,17,2021,4,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2021-02-06,02,Alaska,733406,0.0,2020/2021,18,2021,5,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2021-02-13,02,Alaska,733406,0.0,2020/2021,19,2021,6,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2021-02-20,02,Alaska,733406,0.0,2020/2021,20,2021,7,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2021-02-27,02,Alaska,733406,0.0,2020/2021,21,2021,8,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2021-03-06,02,Alaska,733406,0.0,2020/2021,22,2021,9,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2021-03-13,02,Alaska,733406,0.0,2020/2021,23,2021,10,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2021-03-20,02,Alaska,733406,0.0,2020/2021,24,2021,11,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2021-03-27,02,Alaska,733406,0.0,2020/2021,25,2021,12,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2021-04-03,02,Alaska,733406,0.0,2020/2021,26,2021,13,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2021-04-10,02,Alaska,733406,0.0,2020/2021,27,2021,14,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2021-04-17,02,Alaska,733406,3.0,2020/2021,28,2021,15,0.405332555094828,10.173410404624278,15.299110341944969,-0.4688776173446648
2021-04-24,02,Alaska,733406,7.0,2020/2021,29,2021,16,0.945775961887931,10.173410404624278,15.299110341944969,-0.20742450598083884
2021-05-01,02,Alaska,733406,7.0,2020/2021,30,2021,17,0.945775961887931,10.173410404624278,15.299110341944969,-0.20742450598083884
2021-05-08,02,Alaska,733406,7.0,2020/2021,31,2021,18,0.945775961887931,10.173410404624278,15.299110341944969,-0.20742450598083884
2021-05-15,02,Alaska,733406,7.0,2020/2021,32,2021,19,0.945775961887931,10.173410404624278,15.299110341944969,-0.20742450598083884
2020-10-03,04,Arizona,7431344,0.0,2020/2021,0,2020,40,0.0,219.10857142857142,392.282364709071,-0.5585481049882762
2020-10-10,04,Arizona,7431344,0.0,2020/2021,1,2020,41,0.0,219.10857142857142,392.282364709071,-0.5585481049882762
2020-10-17,04,Arizona,7431344,0.0,2020/2021,2,2020,42,0.0,219.10857142857142,392.282364709071,-0.5585481049882762
2020-10-24,04,Arizona,7431344,1.0,2020/2021,3,2020,43,0.0131884642086183,219.10857142857142,392.282364709071,-0.5559989208037115
2020-10-31,04,Arizona,7431344,2.0,2020/2021,4,2020,44,0.0263769284172366,219.10857142857142,392.282364709071,-0.5534497366191468
2020-11-07,04,Arizona,7431344,10.0,2020/2021,5,2020,45,0.131884642086183,219.10857142857142,392.282364709071,-0.5330562631426293
2020-11-14,04,Arizona,7431344,21.0,2020/2021,6,2020,46,0.276957748380984,219.10857142857142,392.282364709071,-0.5050152371124178
2020-11-21,04,Arizona,7431344,17.0,2020/2021,7,2020,47,0.224203891546511,219.10857142857142,392.282364709071,-0.5152119738506765
2020-11-28,04,Arizona,7431344,13.0,2020/2021,8,2020,48,0.171450034712038,219.10857142857142,392.282364709071,-0.5254087105889352
2020-12-05,04,Arizona,7431344,19.0,2020/2021,9,2020,49,0.250580819963748,219.10857142857142,392.282364709071,-0.5101136054815472
2020-12-12,04,Arizona,7431344,33.0,2020/2021,10,2020,50,0.435219318884404,219.10857142857142,392.282364709071,-0.47442502689764154
2020-12-19,04,Arizona,7431344,11.0,2020/2021,11,2020,51,0.145073106294801,219.10857142857142,392.282364709071,-0.5305070789580646
2020-12-26,04,Arizona,7431344,8.0,2020/2021,12,2020,52,0.105507713668946,219.10857142857142,392.282364709071,-0.5381546315117587
2021-01-02,04,Arizona,7431344,44.0,2020/2021,13,2020,53,0.580292425179205,219.10857142857142,392.282364709071,-0.44638400086742996
2021-01-09,04,Arizona,7431344,9.0,2020/2021,14,2021,1,0.118696177877565,219.10857142857142,392.282364709071,-0.535605447327194
2021-01-16,04,Arizona,7431344,14.0,2020/2021,15,2021,2,0.184638498920656,219.10857142857142,392.282364709071,-0.5228595264043706
2021-01-23,04,Arizona,7431344,3.0,2020/2021,16,2021,3,0.0395653926258549,219.10857142857142,392.282364709071,-0.5509005524345821
2021-01-30,04,Arizona,7431344,2.0,2020/2021,17,2021,4,0.0263769284172366,219.10857142857142,392.282364709071,-0.5534497366191468
2021-02-06,04,Arizona,7431344,3.0,2020/2021,18,2021,5,0.0395653926258549,219.10857142857142,392.282364709071,-0.5509005524345821
2021-02-13,04,Arizona,7431344,3.0,2020/2021,19,2021,6,0.0395653926258549,219.10857142857142,392.282364709071,-0.5509005524345821
2021-02-20,04,Arizona,7431344,4.0,2020/2021,20,2021,7,0.0527538568344732,219.10857142857142,392.282364709071,-0.5483513682500174
2021-02-27,04,Arizona,7431344,5.0,2020/2021,21,2021,8,0.0659423210430915,219.10857142857142,392.282364709071,-0.5458021840654528
2021-03-06,04,Arizona,7431344,15.0,2020/2021,22,2021,9,0.197826963129274,219.10857142857142,392.282364709071,-0.5203103422198059
2021-03-13,04,Arizona,7431344,0.0,2020/2021,23,2021,10,0.0,219.10857142857142,392.282364709071,-0.5585481049882762
2021-03-20,04,Arizona,7431344,4.0,2020/2021,24,2021,11,0.0527538568344732,219.10857142857142,392.282364709071,-0.5483513682500174
2021-03-27,04,Arizona,7431344,3.0,2020/2021,25,2021,12,0.0395653926258549,219.10857142857142,392.282364709071,-0.5509005524345821
2021-04-03,04,Arizona,7431344,5.0,2020/2021,26,2021,13,0.0659423210430915,219.10857142857142,392.282364709071,-0.5458021840654528
2021-04-10,04,Arizona,7431344,4.0,2020/2021,27,2021,14,0.0527538568344732,219.10857142857142,392.282364709071,-0.5483513682500174
2021-04-17,04,Arizona,7431344,4.0,2020/2021,28,2021,15,0.0527538568344732,219.10857142857142,392.282364709071,-0.5483513682500174
2021-04-24,04,Arizona,7431344,3.0,2020/2021,29,2021,16,0.0395653926258549,219.10857142857142,392.282364709071,-0.5509005524345821
2021-05-01,04,Arizona,7431344,21.0,2020/2021,30,2021,17,0.276957748380984,219.10857142857142,392.282364709071,-0.5050152371124178
2021-05-08,04,Arizona,7431344,2.0,2020/2021,31,2021,18,0.0263769284172366,219.10857142857142,392.282364709071,-0.5534497366191468
2021-05-15,04,Arizona,7431344,2.0,2020/2021,32,2021,19,0.0263769284172366,219.10857142857142,392.282364709071,-0.5534497366191468
2020-10-17,05,Arkansas,3067732,0.0,2020/2021,2,2020,42,0.0,77.3179190751445,121.82983544660519,-0.6346386235499014
2020-10-24,05,Arkansas,3067732,4.0,2020/2021,3,2020,43,0.129518831066646,77.3179190751445,121.82983544660519,-0.6018059435636176
2020-10-31,05,Arkansas,3067732,8.0,2020/2021,4,2020,44,0.259037662133292,77.3179190751445,121.82983544660519,-0.5689732635773338
2020-11-07,05,Arkansas,3067732,14.0,2020/2021,5,2020,45,0.45331590873326,77.3179190751445,121.82983544660519,-0.5197242435979081
2020-11-14,05,Arkansas,3067732,10.0,2020/2021,6,2020,46,0.323797077666615,77.3179190751445,121.82983544660519,-0.552556923584192
2020-11-21,05,Arkansas,3067732,6.0,2020/2021,7,2020,47,0.194278246599969,77.3179190751445,121.82983544660519,-0.5853896035704758
2020-11-28,05,Arkansas,3067732,13.0,2020/2021,8,2020,48,0.420936200966599,77.3179190751445,121.82983544660519,-0.5279324135944791
2020-12-05,05,Arkansas,3067732,6.0,2020/2021,9,2020,49,0.194278246599969,77.3179190751445,121.82983544660519,-0.5853896035704758
2020-12-12,05,Arkansas,3067732,12.0,2020/2021,10,2020,50,0.388556493199938,77.3179190751445,121.82983544660519,-0.5361405835910501
2020-12-19,05,Arkansas,3067732,11.0,2020/2021,11,2020,51,0.356176785433276,77.3179190751445,121.82983544660519,-0.544348753587621
2020-12-26,05,Arkansas,3067732,9.0,2020/2021,12,2020,52,0.291417369899953,77.3179190751445,121.82983544660519,-0.5607650935807629
2021-01-02,05,Arkansas,3067732,20.0,2020/2021,13,2020,53,0.647594155333229,77.3179190751445,121.82983544660519,-0.4704752236184825
2021-01-09,05,Arkansas,3067732,20.0,2020/2021,14,2021,1,0.647594155333229,77.3179190751445,121.82983544660519,-0.4704752236184825
2021-01-16,05,Arkansas,3067732,17.0,2020/2021,15,2021,2,0.550455032033245,77.3179190751445,121.82983544660519,-0.4950997336081953
2021-01-23,05,Arkansas,3067732,13.0,2020/2021,16,2021,3,0.420936200966599,77.3179190751445,121.82983544660519,-0.5279324135944791
2021-01-30,05,Arkansas,3067732,21.0,2020/2021,17,2021,4,0.679973863099891,77.3179190751445,121.82983544660519,-0.46226705362191156
2021-02-06,05,Arkansas,3067732,9.0,2020/2021,18,2021,5,0.291417369899953,77.3179190751445,121.82983544660519,-0.5607650935807629
2021-02-13,05,Arkansas,3067732,19.0,2020/2021,19,2021,6,0.615214447566568,77.3179190751445,121.82983544660519,-0.47868339361505347
2021-02-20,05,Arkansas,3067732,16.0,2020/2021,20,2021,7,0.518075324266583,77.3179190751445,121.82983544660519,-0.5033079036047663
2021-02-27,05,Arkansas,3067732,10.0,2020/2021,21,2021,8,0.323797077666615,77.3179190751445,121.82983544660519,-0.552556923584192
2021-03-06,05,Arkansas,3067732,10.0,2020/2021,22,2021,9,0.323797077666615,77.3179190751445,121.82983544660519,-0.552556923584192
2021-03-13,05,Arkansas,3067732,21.0,2020/2021,23,2021,10,0.679973863099891,77.3179190751445,121.82983544660519,-0.46226705362191156
2021-03-20,05,Arkansas,3067732,13.0,2020/2021,24,2021,11,0.420936200966599,77.3179190751445,121.82983544660519,-0.5279324135944791
2021-03-27,05,Arkansas,3067732,14.0,2020/2021,25,2021,12,0.45331590873326,77.3179190751445,121.82983544660519,-0.5197242435979081
2021-04-03,05,Arkansas,3067732,11.0,2020/2021,26,2021,13,0.356176785433276,77.3179190751445,121.82983544660519,-0.544348753587621
2021-04-10,05,Arkansas,3067732,14.0,2020/2021,27,2021,14,0.45331590873326,77.3179190751445,121.82983544660519,-0.5197242435979081
2021-04-17,05,Arkansas,3067732,16.0,2020/2021,28,2021,15,0.518075324266583,77.3179190751445,121.82983544660519,-0.5033079036047663
2021-04-24,05,Arkansas,3067732,18.0,2020/2021,29,2021,16,0.582834739799906,77.3179190751445,121.82983544660519,-0.4868915636116244
2021-05-01,05,Arkansas,3067732,15.0,2020/2021,30,2021,17,0.485695616499922,77.3179190751445,121.82983544660519,-0.5115160736013372
2021-05-08,05,Arkansas,3067732,6.0,2020/2021,31,2021,18,0.194278246599969,77.3179190751445,121.82983544660519,-0.5853896035704758
2021-05-15,05,Arkansas,3067732,6.0,2020/2021,32,2021,19,0.194278246599969,77.3179190751445,121.82983544660519,-0.5853896035704758
2020-10-17,06,California,38965193,0.0,2020/2021,2,2020,42,0.0,492.04624277456645,914.5108415128396,-0.53804309412078
2020-10-24,06,California,38965193,9.0,2020/2021,3,2020,43,0.0228245288516373,492.04624277456645,914.5108415128396,-0.5282017673792493
2020-10-31,06,California,38965193,30.0,2020/2021,4,2020,44,0.0760817628387911,492.04624277456645,914.5108415128396,-0.5052386716490112
2020-11-07,06,California,38965193,27.0,2020/2021,5,2020,45,0.068473586554912,492.04624277456645,914.5108415128396,-0.508519113896188
2020-11-14,06,California,38965193,41.0,2020/2021,6,2020,46,0.103978409213015,492.04624277456645,914.5108415128396,-0.4932103834093626
2020-11-21,06,California,38965193,39.0,2020/2021,7,2020,47,0.0989062916904285,492.04624277456645,914.5108415128396,-0.4953973449074805
2020-11-28,06,California,38965193,76.0,2020/2021,8,2020,48,0.192740465858271,492.04624277456645,914.5108415128396,-0.454938557192299
2020-12-05,06,California,38965193,47.0,2020/2021,9,2020,49,0.119194761780773,492.04624277456645,914.5108415128396,-0.4866494989150088
2020-12-12,06,California,38965193,54.0,2020/2021,10,2020,50,0.136947173109824,492.04624277456645,914.5108415128396,-0.4789951336715961
2020-12-19,06,California,38965193,53.0,2020/2021,11,2020,51,0.134411114348531,492.04624277456645,914.5108415128396,-0.48008861442065504
2020-12-26,06,California,38965193,70.0,2020/2021,12,2020,52,0.177524113290513,492.04624277456645,914.5108415128396,-0.46149944168665274
2021-01-02,06,California,38965193,51.0,2020/2021,13,2020,53,0.129338996825945,492.04624277456645,914.5108415128396,-0.48227557591877296
2021-01-09,06,California,38965193,75.0,2020/2021,14,2021,1,0.190204407096978,492.04624277456645,914.5108415128396,-0.45603203794135794
2021-01-16,06,California,38965193,45.0,2020/2021,15,2021,2,0.114122644258187,492.04624277456645,914.5108415128396,-0.4888364604131267
2021-01-23,06,California,38965193,40.0,2020/2021,16,2021,3,0.101442350451722,492.04624277456645,914.5108415128396,-0.49430386415842154
2021-01-30,06,California,38965193,24.0,2020/2021,17,2021,4,0.0608654102710329,492.04624277456645,914.5108415128396,-0.5117995561433649
2021-02-06,06,California,38965193,18.0,2020/2021,18,2021,5,0.0456490577032747,492.04624277456645,914.5108415128396,-0.5183604406377187
2021-02-13,06,California,38965193,24.0,2020/2021,19,2021,6,0.0608654102710329,492.04624277456645,914.5108415128396,-0.5117995561433649
2021-02-20,06,California,38965193,16.0,2020/2021,20,2021,7,0.0405769401806886,492.04624277456645,914.5108415128396,-0.5205474021358366
2021-02-27,06,California,38965193,22.0,2020/2021,21,2021,8,0.0557932927484468,492.04624277456645,914.5108415128396,-0.5139865176414828
2021-03-06,06,California,38965193,14.0,2020/2021,22,2021,9,0.0355048226581025,492.04624277456645,914.5108415128396,-0.5227343636339545
2021-03-13,06,California,38965193,14.0,2020/2021,23,2021,10,0.0355048226581025,492.04624277456645,914.5108415128396,-0.5227343636339545
2021-03-20,06,California,38965193,10.0,2020/2021,24,2021,11,0.0253605876129304,492.04624277456645,914.5108415128396,-0.5271082866301904
2021-03-27,06,California,38965193,16.0,2020/2021,25,2021,12,0.0405769401806886,492.04624277456645,914.5108415128396,-0.5205474021358366
2021-04-03,06,California,38965193,4.0,2020/2021,26,2021,13,0.0101442350451722,492.04624277456645,914.5108415128396,-0.5336691711245442
2021-04-10,06,California,38965193,7.0,2020/2021,27,2021,14,0.0177524113290513,492.04624277456645,914.5108415128396,-0.5303887288773672
2021-04-17,06,California,38965193,11.0,2020/2021,28,2021,15,0.0278966463742234,492.04624277456645,914.5108415128396,-0.5260148058811314
2021-04-24,06,California,38965193,13.0,2020/2021,29,2021,16,0.0329687638968095,492.04624277456645,914.5108415128396,-0.5238278443830134
2021-05-01,06,California,38965193,8.0,2020/2021,30,2021,17,0.0202884700903443,492.04624277456645,914.5108415128396,-0.5292952481283083
2021-05-08,06,California,38965193,13.0,2020/2021,31,2021,18,0.0329687638968095,492.04624277456645,914.5108415128396,-0.5238278443830134
2021-05-15,06,California,38965193,5.0,2020/2021,32,2021,19,0.0126802938064652,492.04624277456645,914.5108415128396,-0.5325756903754851
2020-10-17,08,Colorado,5877610,0.0,2020/2021,2,2020,42,0.0,89.80346820809248,138.1778285886813,-0.6499122842305878
2020-10-24,08,Colorado,5877610,0.0,2020/2021,3,2020,43,0.0,89.80346820809248,138.1778285886813,-0.6499122842305878
2020-10-31,08,Colorado,5877610,0.0,2020/2021,4,2020,44,0.0,89.80346820809248,138.1778285886813,-0.6499122842305878
2020-11-07,08,Colorado,5877610,3.0,2020/2021,5,2020,45,0.0503567524124661,89.80346820809248,138.1778285886813,-0.6282011310691772
2020-11-14,08,Colorado,5877610,5.0,2020/2021,6,2020,46,0.0839279206874435,89.80346820809248,138.1778285886813,-0.61372702896157
2020-11-21,08,Colorado,5877610,5.0,2020/2021,7,2020,47,0.0839279206874435,89.80346820809248,138.1778285886813,-0.61372702896157
2020-11-28,08,Colorado,5877610,3.0,2020/2021,8,2020,48,0.0503567524124661,89.80346820809248,138.1778285886813,-0.6282011310691772
2020-12-05,08,Colorado,5877610,2.0,2020/2021,9,2020,49,0.0335711682749774,89.80346820809248,138.1778285886813,-0.6354381821229808
2020-12-12,08,Colorado,5877610,5.0,2020/2021,10,2020,50,0.0839279206874435,89.80346820809248,138.1778285886813,-0.61372702896157
2020-12-19,08,Colorado,5877610,5.0,2020/2021,11,2020,51,0.0839279206874435,89.80346820809248,138.1778285886813,-0.61372702896157
2020-12-26,08,Colorado,5877610,5.0,2020/2021,12,2020,52,0.0839279206874435,89.80346820809248,138.1778285886813,-0.61372702896157
2021-01-02,08,Colorado,5877610,0.0,2020/2021,13,2020,53,0.0,89.80346820809248,138.1778285886813,-0.6499122842305878
2021-01-09,08,Colorado,5877610,0.0,2020/2021,14,2021,1,0.0,89.80346820809248,138.1778285886813,-0.6499122842305878
2021-01-16,08,Colorado,5877610,4.0,2020/2021,15,2021,2,0.0671423365499548,89.80346820809248,138.1778285886813,-0.6209640800153736
2021-01-23,08,Colorado,5877610,5.0,2020/2021,16,2021,3,0.0839279206874435,89.80346820809248,138.1778285886813,-0.61372702896157
2021-01-30,08,Colorado,5877610,5.0,2020/2021,17,2021,4,0.0839279206874435,89.80346820809248,138.1778285886813,-0.61372702896157
2021-02-06,08,Colorado,5877610,2.0,2020/2021,18,2021,5,0.0335711682749774,89.80346820809248,138.1778285886813,-0.6354381821229808
2021-02-13,08,Colorado,5877610,1.0,2020/2021,19,2021,6,0.0167855841374887,89.80346820809248,138.1778285886813,-0.6426752331767842
2021-02-20,08,Colorado,5877610,1.0,2020/2021,20,2021,7,0.0167855841374887,89.80346820809248,138.1778285886813,-0.6426752331767842
2021-02-27,08,Colorado,5877610,0.0,2020/2021,21,2021,8,0.0,89.80346820809248,138.1778285886813,-0.6499122842305878
2021-03-06,08,Colorado,5877610,8.0,2020/2021,22,2021,9,0.13428467309991,89.80346820809248,138.1778285886813,-0.5920158758001595
2021-03-13,08,Colorado,5877610,2.0,2020/2021,23,2021,10,0.0335711682749774,89.80346820809248,138.1778285886813,-0.6354381821229808
2021-03-20,08,Colorado,5877610,0.0,2020/2021,24,2021,11,0.0,89.80346820809248,138.1778285886813,-0.6499122842305878
2021-03-27,08,Colorado,5877610,1.0,2020/2021,25,2021,12,0.0167855841374887,89.80346820809248,138.1778285886813,-0.6426752331767842
2021-04-03,08,Colorado,5877610,0.0,2020/2021,26,2021,13,0.0,89.80346820809248,138.1778285886813,-0.6499122842305878
2021-04-10,08,Colorado,5877610,1.0,2020/2021,27,2021,14,0.0167855841374887,89.80346820809248,138.1778285886813,-0.6426752331767842
2021-04-17,08,Colorado,5877610,0.0,2020/2021,28,2021,15,0.0,89.80346820809248,138.1778285886813,-0.6499122842305878
2021-04-24,08,Colorado,5877610,1.0,2020/2021,29,2021,16,0.0167855841374887,89.80346820809248,138.1778285886813,-0.6426752331767842
2021-05-01,08,Colorado,5877610,0.0,2020/2021,30,2021,17,0.0,89.80346820809248,138.1778285886813,-0.6499122842305878
2021-05-08,08,Colorado,5877610,0.0,2020/2021,31,2021,18,0.0,89.80346820809248,138.1778285886813,-0.6499122842305878
2021-05-15,08,Colorado,5877610,0.0,2020/2021,32,2021,19,0.0,89.80346820809248,138.1778285886813,-0.6499122842305878
2020-10-03,09,Connecticut,3617176,0.0,2020/2021,0,2020,40,0.0,61.24,105.57815430602426,-0.5800442373949103
2020-10-10,09,Connecticut,3617176,0.0,2020/2021,1,2020,41,0.0,61.24,105.57815430602426,-0.5800442373949103
2020-10-17,09,Connecticut,3617176,0.0,2020/2021,2,2020,42,0.0,61.24,105.57815430602426,-0.5800442373949103
2020-10-24,09,Connecticut,3617176,0.0,2020/2021,3,2020,43,0.0,61.24,105.57815430602426,-0.5800442373949103
2020-10-31,09,Connecticut,3617176,0.0,2020/2021,4,2020,44,0.0,61.24,105.57815430602426,-0.5800442373949103
2020-11-07,09,Connecticut,3617176,0.0,2020/2021,5,2020,45,0.0,61.24,105.57815430602426,-0.5800442373949103
2020-11-14,09,Connecticut,3617176,1.0,2020/2021,6,2020,46,0.0272103734650968,61.24,105.57815430602426,-0.5705725810037459
2020-11-21,09,Connecticut,3617176,2.0,2020/2021,7,2020,47,0.0544207469301937,61.24,105.57815430602426,-0.5611009246125814
2020-11-28,09,Connecticut,3617176,0.0,2020/2021,8,2020,48,0.0,61.24,105.57815430602426,-0.5800442373949103
2020-12-05,09,Connecticut,3617176,2.0,2020/2021,9,2020,49,0.0544207469301937,61.24,105.57815430602426,-0.5611009246125814
2020-12-12,09,Connecticut,3617176,0.0,2020/2021,10,2020,50,0.0,61.24,105.57815430602426,-0.5800442373949103
2020-12-19,09,Connecticut,3617176,3.0,2020/2021,11,2020,51,0.0816311203952905,61.24,105.57815430602426,-0.5516292682214169
2020-12-26,09,Connecticut,3617176,0.0,2020/2021,12,2020,52,0.0,61.24,105.57815430602426,-0.5800442373949103
2021-01-02,09,Connecticut,3617176,1.0,2020/2021,13,2020,53,0.0272103734650968,61.24,105.57815430602426,-0.5705725810037459
2021-01-09,09,Connecticut,3617176,1.0,2020/2021,14,2021,1,0.0272103734650968,61.24,105.57815430602426,-0.5705725810037459
2021-01-16,09,Connecticut,3617176,1.0,2020/2021,15,2021,2,0.0272103734650968,61.24,105.57815430602426,-0.5705725810037459
2021-01-23,09,Connecticut,3617176,0.0,2020/2021,16,2021,3,0.0,61.24,105.57815430602426,-0.5800442373949103
2021-01-30,09,Connecticut,3617176,0.0,2020/2021,17,2021,4,0.0,61.24,105.57815430602426,-0.5800442373949103
2021-02-06,09,Connecticut,3617176,0.0,2020/2021,18,2021,5,0.0,61.24,105.57815430602426,-0.5800442373949103
2021-02-13,09,Connecticut,3617176,0.0,2020/2021,19,2021,6,0.0,61.24,105.57815430602426,-0.5800442373949103
2021-02-20,09,Connecticut,3617176,0.0,2020/2021,20,2021,7,0.0,61.24,105.57815430602426,-0.5800442373949103
2021-02-27,09,Connecticut,3617176,0.0,2020/2021,21,2021,8,0.0,61.24,105.57815430602426,-0.5800442373949103
2021-03-06,09,Connecticut,3617176,0.0,2020/2021,22,2021,9,0.0,61.24,105.57815430602426,-0.5800442373949103
2021-03-13,09,Connecticut,3617176,0.0,2020/2021,23,2021,10,0.0,61.24,105.57815430602426,-0.5800442373949103
2021-03-20,09,Connecticut,3617176,0.0,2020/2021,24,2021,11,0.0,61.24,105.57815430602426,-0.5800442373949103
2021-03-27,09,Connecticut,3617176,0.0,2020/2021,25,2021,12,0.0,61.24,105.57815430602426,-0.5800442373949103
2021-04-03,09,Connecticut,3617176,0.0,2020/2021,26,2021,13,0.0,61.24,105.57815430602426,-0.5800442373949103
2021-04-10,09,Connecticut,3617176,0.0,2020/2021,27,2021,14,0.0,61.24,105.57815430602426,-0.5800442373949103
2021-04-17,09,Connecticut,3617176,0.0,2020/2021,28,2021,15,0.0,61.24,105.57815430602426,-0.5800442373949103
2021-04-24,09,Connecticut,3617176,0.0,2020/2021,29,2021,16,0.0,61.24,105.57815430602426,-0.5800442373949103
2021-05-01,09,Connecticut,3617176,0.0,2020/2021,30,2021,17,0.0,61.24,105.57815430602426,-0.5800442373949103
2021-05-08,09,Connecticut,3617176,1.0,2020/2021,31,2021,18,0.0272103734650968,61.24,105.57815430602426,-0.5705725810037459
2021-05-15,09,Connecticut,3617176,0.0,2020/2021,32,2021,19,0.0,61.24,105.57815430602426,-0.5800442373949103
2020-10-24,10,Delaware,1031890,0.0,2020/2021,3,2020,43,0.0,17.726744186046513,39.44558447237059,-0.449397427447503
2020-10-31,10,Delaware,1031890,0.0,2020/2021,4,2020,44,0.0,17.726744186046513,39.44558447237059,-0.449397427447503
2020-11-07,10,Delaware,1031890,0.0,2020/2021,5,2020,45,0.0,17.726744186046513,39.44558447237059,-0.449397427447503
2020-11-14,10,Delaware,1031890,0.0,2020/2021,6,2020,46,0.0,17.726744186046513,39.44558447237059,-0.449397427447503
2020-11-21,10,Delaware,1031890,0.0,2020/2021,7,2020,47,0.0,17.726744186046513,39.44558447237059,-0.449397427447503
2020-11-28,10,Delaware,1031890,0.0,2020/2021,8,2020,48,0.0,17.726744186046513,39.44558447237059,-0.449397427447503
2020-12-05,10,Delaware,1031890,0.0,2020/2021,9,2020,49,0.0,17.726744186046513,39.44558447237059,-0.449397427447503
2020-12-12,10,Delaware,1031890,0.0,2020/2021,10,2020,50,0.0,17.726744186046513,39.44558447237059,-0.449397427447503
2020-12-19,10,Delaware,1031890,0.0,2020/2021,11,2020,51,0.0,17.726744186046513,39.44558447237059,-0.449397427447503
2020-12-26,10,Delaware,1031890,0.0,2020/2021,12,2020,52,0.0,17.726744186046513,39.44558447237059,-0.449397427447503
2021-01-02,10,Delaware,1031890,0.0,2020/2021,13,2020,53,0.0,17.726744186046513,39.44558447237059,-0.449397427447503
2021-01-09,10,Delaware,1031890,0.0,2020/2021,14,2021,1,0.0,17.726744186046513,39.44558447237059,-0.449397427447503
2021-01-16,10,Delaware,1031890,3.0,2020/2021,15,2021,2,0.285193603677857,17.726744186046513,39.44558447237059,-0.373343287544941
2021-01-23,10,Delaware,1031890,0.0,2020/2021,16,2021,3,0.0,17.726744186046513,39.44558447237059,-0.449397427447503
