date,location,location_name,population,value,season,season_week,epiyear,epiweek,weekly_rate,hosps_pop_norm
2024-03-30,05,Arkansas,3067732,82.0,2023/2024,25,2024,13,2.65513603686624,2.6729844719160605
2024-04-06,05,Arkansas,3067732,60.0,2023/2024,26,2024,14,1.94278246599969,1.9558422965239466
2024-04-13,05,Arkansas,3067732,47.0,2023/2024,27,2024,15,1.52184626503309,1.5320764656104249
2024-04-20,05,Arkansas,3067732,30.0,2023/2024,28,2024,16,0.971391232999844,0.9779211482619733
2024-04-27,05,Arkansas,3067732,60.0,2023/2024,29,2024,17,1.94278246599969,1.9558422965239466
2024-05-04,05,Arkansas,3067732,14.0,2023/2024,30,2024,18,0.45331590873326,0.4563632025222542
2024-05-11,05,Arkansas,3067732,12.0,2023/2024,31,2024,19,0.388556493199938,0.39116845930478933
2024-05-18,05,Arkansas,3067732,0.0,2023/2024,32,2024,20,0.0,0.0
2023-10-07,06,California,38965193,45.0,2023/2024,0,2023,40,0.114122644258187,0.11548768666435195
2023-10-14,06,California,38965193,60.0,2023/2024,1,2023,41,0.152163525677582,0.15398358221913594
2023-10-21,06,California,38965193,50.0,2023/2024,2,2023,42,0.126802938064652,0.12831965184927996
2023-10-28,06,California,38965193,76.0,2023/2024,3,2023,43,0.192740465858271,0.19504587081090552
2023-11-04,06,California,38965193,97.0,2023/2024,4,2023,44,0.245997699845425,0.2489401245876031
2023-11-11,06,California,38965193,231.0,2023/2024,5,2023,45,0.585829573858692,0.5928367915436734
2023-11-18,06,California,38965193,372.0,2023/2024,6,2023,46,0.94341385920101,0.9546982097586428
2023-11-25,06,California,38965193,459.0,2023/2024,7,2023,47,1.1640509714335,1.17797440397639
2023-12-02,06,California,38965193,683.0,2023/2024,8,2023,48,1.73212813396314,1.752846444261164
2023-12-09,06,California,38965193,868.0,2023/2024,9,2023,49,2.20129900480236,2.2276291561034998
2023-12-16,06,California,38965193,1077.0,2023/2024,10,2023,50,2.7313352859126,2.76400530083349
2023-12-23,06,California,38965193,1763.0,2023/2024,11,2023,51,4.47107159615963,4.524550924205611
2023-12-30,06,California,38965193,1810.0,2023/2024,12,2023,52,4.5902663579404,4.645171396943934
2024-01-06,06,California,38965193,1470.0,2023/2024,13,2024,1,3.72800637910077,3.7725977643688307
2024-01-13,06,California,38965193,1075.0,2023/2024,14,2024,2,2.72626316839002,2.758872514759519
2024-01-20,06,California,38965193,1096.0,2023/2024,15,2024,3,2.77952040237717,2.8127667685362163
2024-01-27,06,California,38965193,732.0,2023/2024,16,2024,4,1.8563950132665,1.8785997030734585
2024-02-03,06,California,38965193,547.0,2023/2024,17,2024,5,1.38722414242729,1.4038169912311227
2024-02-10,06,California,38965193,464.0,2023/2024,18,2024,6,1.17673126523997,1.190806369161318
2024-02-17,06,California,38965193,342.0,2023/2024,19,2024,7,0.867332096362219,0.8777064186490748
2024-02-24,06,California,38965193,302.0,2023/2024,20,2024,8,0.765889745910497,0.7750506971696509
2024-03-02,06,California,38965193,266.0,2023/2024,21,2024,9,0.674591630503948,0.6826605478381693
2024-03-09,06,California,38965193,207.0,2023/2024,22,2024,10,0.524964163587659,0.531243358656019
2024-03-16,06,California,38965193,188.0,2023/2024,23,2024,11,0.476779047123091,0.4824818909532926
2024-03-23,06,California,38965193,175.0,2023/2024,24,2024,12,0.443810283226282,0.4491187814724798
2024-03-30,06,California,38965193,180.0,2023/2024,25,2024,13,0.456490577032747,0.4619507466574078
2024-04-06,06,California,38965193,151.0,2023/2024,26,2024,14,0.382944872955249,0.38752534858482546
2024-04-13,06,California,38965193,179.0,2023/2024,27,2024,15,0.453954518271454,0.45938435362042224
2024-04-20,06,California,38965193,157.0,2023/2024,28,2024,16,0.398161225523007,0.40292370680673906
2024-04-27,06,California,38965193,156.0,2023/2024,29,2024,17,0.395625166761714,0.4003573137697534
2024-05-04,06,California,38965193,77.0,2023/2024,30,2024,18,0.195276524619564,0.19761226384789113
2024-05-11,06,California,38965193,49.0,2023/2024,31,2024,19,0.124266879303359,0.12575325881229435
2024-05-18,06,California,38965193,57.0,2023/2024,32,2024,20,0.144555349393703,0.14628440310817914
2023-10-07,08,Colorado,5877610,9.0,2023/2024,0,2023,40,0.151070257237398,0.15312346344857858
2023-10-14,08,Colorado,5877610,15.0,2023/2024,1,2023,41,0.251783762062331,0.25520577241429765
2023-10-21,08,Colorado,5877610,16.0,2023/2024,2,2023,42,0.268569346199819,0.2722194905752508
2023-10-28,08,Colorado,5877610,19.0,2023/2024,3,2023,43,0.318926098612285,0.32326064505811036
2023-11-04,08,Colorado,5877610,31.0,2023/2024,4,2023,44,0.52035310826215,0.5274252629895485
2023-11-11,08,Colorado,5877610,52.0,2023/2024,5,2023,45,0.872850375149413,0.8847133443695652
2023-11-18,08,Colorado,5877610,102.0,2023/2024,6,2023,46,1.71212958202385,1.735399252417224
2023-11-25,08,Colorado,5877610,137.0,2023/2024,7,2023,47,2.29962502683595,2.3308793880505854
2023-12-02,08,Colorado,5877610,126.0,2023/2024,8,2023,48,2.11498360132358,2.1437284882801
2023-12-09,08,Colorado,5877610,153.0,2023/2024,9,2023,49,2.56819437303577,2.603098878625836
2023-12-16,08,Colorado,5877610,234.0,2023/2024,10,2023,50,3.92782668817236,3.9812100496630434
2023-12-23,08,Colorado,5877610,252.0,2023/2024,11,2023,51,4.22996720264715,4.2874569765602
2023-12-30,08,Colorado,5877610,367.0,2023/2024,12,2023,52,6.16030937845836,6.244034565069816
2024-01-06,08,Colorado,5877610,308.0,2023/2024,13,2024,1,5.16995991434652,5.240225193573578
2024-01-13,08,Colorado,5877610,286.0,2023/2024,14,2024,2,4.80067706332177,4.865923394032609
2024-01-20,08,Colorado,5877610,197.0,2023/2024,15,2024,3,3.30676007508528,3.351702477707776
2024-01-27,08,Colorado,5877610,229.0,2023/2024,16,2024,4,3.84389876748491,3.8961414588582777
2024-02-03,08,Colorado,5877610,196.0,2023/2024,17,2024,5,3.28997449094779,3.3346887595468226
2024-02-10,08,Colorado,5877610,196.0,2023/2024,18,2024,6,3.28997449094779,3.3346887595468226
2024-02-17,08,Colorado,5877610,137.0,2023/2024,19,2024,7,2.29962502683595,2.3308793880505854
2024-02-24,08,Colorado,5877610,129.0,2023/2024,20,2024,8,2.16534035373604,2.1947696427629597
2024-03-02,08,Colorado,5877610,93.0,2023/2024,21,2024,9,1.56105932478645,1.5822757889686454
2024-03-09,08,Colorado,5877610,80.0,2023/2024,22,2024,10,1.3428467309991,1.361097452876254
2024-03-16,08,Colorado,5877610,96.0,2023/2024,23,2024,11,1.61141607719892,1.633316943451505
2024-03-23,08,Colorado,5877610,97.0,2023/2024,24,2024,12,1.6282016613364,1.6503306616124582
2024-03-30,08,Colorado,5877610,68.0,2023/2024,25,2024,13,1.14141972134923,1.156932834944816
2024-04-06,08,Colorado,5877610,49.0,2023/2024,26,2024,14,0.822493622736947,0.8336721898867057
2024-04-13,08,Colorado,5877610,55.0,2023/2024,27,2024,15,0.923207127561879,0.9357544988524247
2024-04-20,08,Colorado,5877610,26.0,2023/2024,28,2024,16,0.436425187574706,0.4423566721847826
2024-04-27,08,Colorado,5877610,23.0,2023/2024,29,2024,17,0.38606843516224,0.3913155177019231
2024-05-04,08,Colorado,5877610,23.0,2023/2024,30,2024,18,0.38606843516224,0.3913155177019231
2024-05-11,08,Colorado,5877610,12.0,2023/2024,31,2024,19,0.201427009649864,0.2041646179314381
2024-05-18,08,Colorado,5877610,6.0,2023/2024,32,2024,20,0.100713504824932,0.10208230896571906
2023-10-07,09,Connecticut,3617176,4.0,2023/2024,0,2023,40,0.108841493860387,0.1105835049220718
2023-10-14,09,Connecticut,3617176,3.0,2023/2024,1,2023,41,0.0816311203952905,0.08293762869155386
2023-10-21,09,Connecticut,3617176,1.0,2023/2024,2,2023,42,0.0272103734650968,0.02764587623051795
2023-10-28,09,Connecticut,3617176,7.0,2023/2024,3,2023,43,0.190472614255678,0.19352113361362566
2023-11-04,09,Connecticut,3617176,12.0,2023/2024,4,2023,44,0.326524481581162,0.3317505147662154
2023-11-11,09,Connecticut,3617176,5.0,2023/2024,5,2023,45,0.136051867325484,0.13822938115258976
2023-11-18,09,Connecticut,3617176,22.0,2023/2024,6,2023,46,0.598628216232131,0.6082092770713949
2023-11-25,09,Connecticut,3617176,33.0,2023/2024,7,2023,47,0.897942324348196,0.9123139156070924
2023-12-02,09,Connecticut,3617176,57.0,2023/2024,8,2023,48,1.55099128751052,1.5758149451395234
2023-12-09,09,Connecticut,3617176,74.0,2023/2024,9,2023,49,2.01356763641717,2.0457948410583287
2023-12-16,09,Connecticut,3617176,120.0,2023/2024,10,2023,50,3.26524481581162,3.317505147662154
2023-12-23,09,Connecticut,3617176,115.0,2023/2024,11,2023,51,3.12919294848614,3.1792757665095643
2023-12-30,09,Connecticut,3617176,194.0,2023/2024,12,2023,52,5.27881245222879,5.363299988720483
2024-01-06,09,Connecticut,3617176,167.0,2023/2024,13,2024,1,4.54413236867117,4.616861330496498
2024-01-13,09,Connecticut,3617176,159.0,2023/2024,14,2024,2,4.3264493809504,4.395694320652354
2024-01-20,09,Connecticut,3617176,128.0,2023/2024,15,2024,3,3.4829278035324,3.538672157506298
2024-01-27,09,Connecticut,3617176,156.0,2023/2024,16,2024,4,4.24481826055511,4.312756691960801
2024-02-03,09,Connecticut,3617176,111.0,2023/2024,17,2024,5,3.02035145462575,3.0686922615874925
2024-02-10,09,Connecticut,3617176,142.0,2023/2024,18,2024,6,3.86387303204375,3.9257144247335494
2024-02-17,09,Connecticut,3617176,119.0,2023/2024,19,2024,7,3.23803444234652,3.289859271431636
2024-02-24,09,Connecticut,3617176,171.0,2023/2024,20,2024,8,4.65297386253156,4.72744483541857
2024-03-02,09,Connecticut,3617176,212.0,2023/2024,21,2024,9,5.76859917460053,5.860925760869806
2024-03-09,09,Connecticut,3617176,165.0,2023/2024,22,2024,10,4.48971162174098,4.561569578035462
2024-03-16,09,Connecticut,3617176,99.0,2023/2024,23,2024,11,2.69382697304459,2.736941746821277
2024-03-23,09,Connecticut,3617176,83.0,2023/2024,24,2024,12,2.25846099760304,2.29460772713299
2024-03-30,09,Connecticut,3617176,89.0,2023/2024,25,2024,13,2.42172323839362,2.460482984516098
2024-04-06,09,Connecticut,3617176,88.0,2023/2024,26,2024,14,2.39451286492852,2.4328371082855798
2024-04-13,09,Connecticut,3617176,62.0,2023/2024,27,2024,15,1.687043154836,1.714044326292113
2024-04-20,09,Connecticut,3617176,57.0,2023/2024,28,2024,16,1.55099128751052,1.5758149451395234
2024-04-27,09,Connecticut,3617176,64.0,2023/2024,29,2024,17,1.7414639017662,1.769336078753149
2024-05-04,09,Connecticut,3617176,34.0,2023/2024,30,2024,18,0.925152697813293,0.9399597918376104
2024-05-11,09,Connecticut,3617176,22.0,2023/2024,31,2024,19,0.598628216232131,0.6082092770713949
2024-05-18,09,Connecticut,3617176,10.0,2023/2024,32,2024,20,0.272103734650968,0.2764587623051795
2023-10-07,10,Delaware,1031890,2.0,2023/2024,0,2023,40,0.190129069118571,0.19381910862591945
2023-10-14,10,Delaware,1031890,0.0,2023/2024,1,2023,41,0.0,0.0
2023-10-21,10,Delaware,1031890,1.0,2023/2024,2,2023,42,0.0950645345592856,0.09690955431295972
2023-10-28,10,Delaware,1031890,1.0,2023/2024,3,2023,43,0.0950645345592856,0.09690955431295972
2023-11-04,10,Delaware,1031890,1.0,2023/2024,4,2023,44,0.0950645345592856,0.09690955431295972
2023-11-11,10,Delaware,1031890,1.0,2023/2024,5,2023,45,0.0950645345592856,0.09690955431295972
2023-11-18,10,Delaware,1031890,2.0,2023/2024,6,2023,46,0.190129069118571,0.19381910862591945
2023-11-25,10,Delaware,1031890,1.0,2023/2024,7,2023,47,0.0950645345592856,0.09690955431295972
2023-12-02,10,Delaware,1031890,2.0,2023/2024,8,2023,48,0.190129069118571,0.19381910862591945
2023-12-09,10,Delaware,1031890,10.0,2023/2024,9,2023,49,0.950645345592856,0.9690955431295972
2023-12-16,10,Delaware,1031890,18.0,2023/2024,10,2023,50,1.71116162206714,1.744371977633275
2023-12-23,10,Delaware,1031890,24.0,2023/2024,11,2023,51,2.28154882942285,2.3258293035110333
2023-12-30,10,Delaware,1031890,60.0,2023/2024,12,2023,52,5.70387207355713,5.814573258777584
2024-01-06,10,Delaware,1031890,48.0,2023/2024,13,2024,1,4.56309765884571,4.651658607022067
2024-01-13,10,Delaware,1031890,34.0,2023/2024,14,2024,2,3.23219417501571,3.2949248466406305
2024-01-20,10,Delaware,1031890,32.0,2023/2024,15,2024,3,3.04206510589714,3.101105738014711
2024-01-27,10,Delaware,1031890,28.0,2023/2024,16,2024,4,2.66180696766,2.713467520762872
2024-02-03,10,Delaware,1031890,25.0,2023/2024,17,2024,5,2.37661336398214,2.422738857823993
2024-02-10,10,Delaware,1031890,25.0,2023/2024,18,2024,6,2.37661336398214,2.422738857823993
2024-02-17,10,Delaware,1031890,36.0,2023/2024,19,2024,7,3.42232324413428,3.48874395526655
2024-02-24,10,Delaware,1031890,24.0,2023/2024,20,2024,8,2.28154882942285,2.3258293035110333
2024-03-02,10,Delaware,1031890,33.0,2023/2024,21,2024,9,3.13712964045642,3.198015292327671
2024-03-09,10,Delaware,1031890,26.0,2023/2024,22,2024,10,2.47167789854142,2.5196484121369527
2024-03-16,10,Delaware,1031890,18.0,2023/2024,23,2024,11,1.71116162206714,1.744371977633275
2024-03-23,10,Delaware,1031890,16.0,2023/2024,24,2024,12,1.52103255294857,1.5505528690073556
2024-03-30,10,Delaware,1031890,15.0,2023/2024,25,2024,13,1.42596801838928,1.453643314694396
2024-04-06,10,Delaware,1031890,19.0,2023/2024,26,2024,14,1.80622615662643,1.8412815319462348
2024-04-13,10,Delaware,1031890,7.0,2023/2024,27,2024,15,0.665451741914999,0.678366880190718
2024-04-20,10,Delaware,1031890,8.0,2023/2024,28,2024,16,0.760516276474285,0.7752764345036778
2024-04-27,10,Delaware,1031890,2.0,2023/2024,29,2024,17,0.190129069118571,0.19381910862591945
2024-05-04,10,Delaware,1031890,4.0,2023/2024,30,2024,18,0.380258138237142,0.3876382172518389
2024-05-11,10,Delaware,1031890,1.0,2023/2024,31,2024,19,0.0950645345592856,0.09690955431295972
