date,location,location_name,population,value,season,season_week,epiyear,epiweek,weekly_rate
2025-10-11,25,Massachusetts,7001399,5.0,2025/2026,1,2025,41,0.0700655855920493
2025-10-18,25,Massachusetts,7001399,10.0,2025/2026,2,2025,42,0.140131171184099
2025-10-25,25,Massachusetts,7001399,11.0,2025/2026,3,2025,43,0.154144288302508
2025-11-01,25,Massachusetts,7001399,18.0,2025/2026,4,2025,44,0.252236108131377
2025-11-08,25,Massachusetts,7001399,20.0,2025/2026,5,2025,45,0.280262342368197
2025-11-15,25,Massachusetts,7001399,36.0,2025/2026,6,2025,46,0.504472216262755
2025-11-22,25,Massachusetts,7001399,50.0,2025/2026,7,2025,47,0.700655855920493
2025-11-29,25,Massachusetts,7001399,72.0,2025/2026,8,2025,48,1.00894443252551
2025-12-06,25,Massachusetts,7001399,129.0,2025/2026,9,2025,49,1.80769210827487
2025-12-13,25,Massachusetts,7001399,220.0,2025/2026,10,2025,50,3.08288576605017
2025-12-20,25,Massachusetts,7001399,455.0,2025/2026,11,2025,51,6.37596828887649
2025-12-27,25,Massachusetts,7001399,874.0,2025/2026,12,2025,52,12.2474643614902
2025-10-04,26,Michigan,10037261,14.0,2025/2026,0,2025,40,0.138060811645706
2025-10-11,26,Michigan,10037261,11.0,2025/2026,1,2025,41,0.10847635200734
2025-10-18,26,Michigan,10037261,16.0,2025/2026,2,2025,42,0.157783784737949
2025-10-25,26,Michigan,10037261,17.0,2025/2026,3,2025,43,0.167645271284071
2025-11-01,26,Michigan,10037261,12.0,2025/2026,4,2025,44,0.118337838553462
2025-11-08,26,Michigan,10037261,27.0,2025/2026,5,2025,45,0.266260136745289
2025-11-15,26,Michigan,10037261,44.0,2025/2026,6,2025,46,0.43390540802936
2025-11-22,26,Michigan,10037261,53.0,2025/2026,7,2025,47,0.522658786944457
2025-11-29,26,Michigan,10037261,70.0,2025/2026,8,2025,48,0.690304058228528
2025-12-06,26,Michigan,10037261,85.0,2025/2026,9,2025,49,0.838226356420355
2025-12-13,26,Michigan,10037261,199.0,2025/2026,10,2025,50,1.96243582267824
2025-12-20,26,Michigan,10037261,425.0,2025/2026,11,2025,51,4.19113178210178
2025-12-27,26,Michigan,10037261,787.0,2025/2026,12,2025,52,7.76098991179788
2025-10-04,27,Minnesota,5737915,0.0,2025/2026,0,2025,40,0.0
2025-10-11,27,Minnesota,5737915,7.0,2025/2026,1,2025,41,0.120832341501197
2025-10-18,27,Minnesota,5737915,1.0,2025/2026,2,2025,42,0.0172617630715995
2025-10-25,27,Minnesota,5737915,5.0,2025/2026,3,2025,43,0.0863088153579977
2025-11-01,27,Minnesota,5737915,4.0,2025/2026,4,2025,44,0.0690470522863982
2025-11-08,27,Minnesota,5737915,9.0,2025/2026,5,2025,45,0.155355867644396
2025-11-15,27,Minnesota,5737915,18.0,2025/2026,6,2025,46,0.310711735288792
2025-11-22,27,Minnesota,5737915,34.0,2025/2026,7,2025,47,0.586899944434385
2025-11-29,27,Minnesota,5737915,75.0,2025/2026,8,2025,48,1.29463223036997
2025-12-06,27,Minnesota,5737915,101.0,2025/2026,9,2025,49,1.74343807023155
2025-12-13,27,Minnesota,5737915,257.0,2025/2026,10,2025,50,4.43627310940108
2025-12-20,27,Minnesota,5737915,540.0,2025/2026,11,2025,51,9.32135205866376
2025-12-27,27,Minnesota,5737915,865.0,2025/2026,12,2025,52,14.9314250569336
2025-10-04,28,Mississippi,2939690,14.0,2025/2026,0,2025,40,0.475697789194525
2025-10-11,28,Mississippi,2939690,14.0,2025/2026,1,2025,41,0.475697789194525
2025-10-18,28,Mississippi,2939690,17.0,2025/2026,2,2025,42,0.577633029736209
2025-10-25,28,Mississippi,2939690,15.0,2025/2026,3,2025,43,0.509676202708419
2025-11-01,28,Mississippi,2939690,16.0,2025/2026,4,2025,44,0.543654616222314
2025-11-08,28,Mississippi,2939690,17.0,2025/2026,5,2025,45,0.577633029736209
2025-11-15,28,Mississippi,2939690,21.0,2025/2026,6,2025,46,0.713546683791787
2025-11-22,28,Mississippi,2939690,23.0,2025/2026,7,2025,47,0.781503510819576
2025-11-29,28,Mississippi,2939690,23.0,2025/2026,8,2025,48,0.781503510819576
2025-12-06,28,Mississippi,2939690,32.0,2025/2026,9,2025,49,1.08730923244463
2025-12-13,28,Mississippi,2939690,64.0,2025/2026,10,2025,50,2.17461846488926
2025-12-20,28,Mississippi,2939690,145.0,2025/2026,11,2025,51,4.92686995951472
2025-12-27,28,Mississippi,2939690,233.0,2025/2026,12,2025,52,7.91697034873745
2025-10-04,29,Missouri,6196156,19.0,2025/2026,0,2025,40,0.304220693860154
2025-10-11,29,Missouri,6196156,24.0,2025/2026,1,2025,41,0.384278771191773
2025-10-18,29,Missouri,6196156,24.0,2025/2026,2,2025,42,0.384278771191773
2025-10-25,29,Missouri,6196156,24.0,2025/2026,3,2025,43,0.384278771191773
2025-11-01,29,Missouri,6196156,25.0,2025/2026,4,2025,44,0.400290386658097
2025-11-08,29,Missouri,6196156,28.0,2025/2026,5,2025,45,0.448325233057069
2025-11-15,29,Missouri,6196156,27.0,2025/2026,6,2025,46,0.432313617590745
2025-11-22,29,Missouri,6196156,29.0,2025/2026,7,2025,47,0.464336848523393
2025-11-29,29,Missouri,6196156,41.0,2025/2026,8,2025,48,0.656476234119279
2025-12-06,29,Missouri,6196156,70.0,2025/2026,9,2025,49,1.12081308264267
2025-12-13,29,Missouri,6196156,102.0,2025/2026,10,2025,50,1.63318477756504
2025-12-20,29,Missouri,6196156,213.0,2025/2026,11,2025,51,3.41047409432699
2025-12-27,29,Missouri,6196156,593.0,2025/2026,12,2025,52,9.49488797153007
2025-10-04,30,Montana,1132812,6.0,2025/2026,0,2025,40,0.527596367674874
2025-10-11,30,Montana,1132812,2.0,2025/2026,1,2025,41,0.175865455891625
2025-10-18,30,Montana,1132812,5.0,2025/2026,2,2025,42,0.439663639729062
2025-10-25,30,Montana,1132812,6.0,2025/2026,3,2025,43,0.527596367674874
2025-11-01,30,Montana,1132812,1.0,2025/2026,4,2025,44,0.0879327279458123
2025-11-08,30,Montana,1132812,1.0,2025/2026,5,2025,45,0.0879327279458123
2025-11-15,30,Montana,1132812,7.0,2025/2026,6,2025,46,0.615529095620686
2025-11-22,30,Montana,1132812,4.0,2025/2026,7,2025,47,0.351730911783249
2025-11-29,30,Montana,1132812,13.0,2025/2026,8,2025,48,1.14312546329556
2025-12-06,30,Montana,1132812,16.0,2025/2026,9,2025,49,1.406923647133
2025-12-13,30,Montana,1132812,24.0,2025/2026,10,2025,50,2.1103854706995
2025-12-20,30,Montana,1132812,37.0,2025/2026,11,2025,51,3.25351093399506
2025-12-27,30,Montana,1132812,121.0,2025/2026,12,2025,52,10.6398600814433
2025-10-04,31,Nebraska,1978379,1.0,2025/2026,0,2025,40,0.0498637473104741
2025-10-11,31,Nebraska,1978379,5.0,2025/2026,1,2025,41,0.249318736552371
2025-10-18,31,Nebraska,1978379,0.0,2025/2026,2,2025,42,0.0
2025-10-25,31,Nebraska,1978379,3.0,2025/2026,3,2025,43,0.149591241931422
2025-11-01,31,Nebraska,1978379,1.0,2025/2026,4,2025,44,0.0498637473104741
2025-11-08,31,Nebraska,1978379,2.0,2025/2026,5,2025,45,0.0997274946209483
2025-11-15,31,Nebraska,1978379,1.0,2025/2026,6,2025,46,0.0498637473104741
2025-11-22,31,Nebraska,1978379,2.0,2025/2026,7,2025,47,0.0997274946209483
2025-11-29,31,Nebraska,1978379,13.0,2025/2026,8,2025,48,0.648228715036164
2025-12-06,31,Nebraska,1978379,14.0,2025/2026,9,2025,49,0.698092462346638
2025-12-13,31,Nebraska,1978379,28.0,2025/2026,10,2025,50,1.39618492469328
2025-12-20,31,Nebraska,1978379,72.0,2025/2026,11,2025,51,3.59018980635414
2025-12-27,31,Nebraska,1978379,138.0,2025/2026,12,2025,52,6.88119712884543
2025-10-04,32,Nevada,3194176,5.0,2025/2026,0,2025,40,0.153023733675046
2025-10-11,32,Nevada,3194176,3.0,2025/2026,1,2025,41,0.0918142402050273
2025-10-18,32,Nevada,3194176,10.0,2025/2026,2,2025,42,0.306047467350091
2025-10-25,32,Nevada,3194176,10.0,2025/2026,3,2025,43,0.306047467350091
2025-11-01,32,Nevada,3194176,6.0,2025/2026,4,2025,44,0.183628480410055
2025-11-08,32,Nevada,3194176,13.0,2025/2026,5,2025,45,0.397861707555118
2025-11-15,32,Nevada,3194176,17.0,2025/2026,6,2025,46,0.520280694495155
2025-11-22,32,Nevada,3194176,11.0,2025/2026,7,2025,47,0.3366522140851
2025-11-29,32,Nevada,3194176,13.0,2025/2026,8,2025,48,0.397861707555118
2025-12-06,32,Nevada,3194176,32.0,2025/2026,9,2025,49,0.979351895520291
2025-12-13,32,Nevada,3194176,53.0,2025/2026,10,2025,50,1.62205157695548
2025-12-20,32,Nevada,3194176,128.0,2025/2026,11,2025,51,3.91740758208117
2025-12-27,32,Nevada,3194176,260.0,2025/2026,12,2025,52,7.95723415110237
2025-10-04,33,New Hampshire,1402054,4.0,2025/2026,0,2025,40,0.283882835875977
2025-10-11,33,New Hampshire,1402054,4.0,2025/2026,1,2025,41,0.283882835875977
2025-10-18,33,New Hampshire,1402054,2.0,2025/2026,2,2025,42,0.141941417937989
2025-10-25,33,New Hampshire,1402054,0.0,2025/2026,3,2025,43,0.0
2025-11-01,33,New Hampshire,1402054,2.0,2025/2026,4,2025,44,0.141941417937989
2025-11-08,33,New Hampshire,1402054,0.0,2025/2026,5,2025,45,0.0
2025-11-15,33,New Hampshire,1402054,5.0,2025/2026,6,2025,46,0.354853544844972
2025-11-22,33,New Hampshire,1402054,12.0,2025/2026,7,2025,47,0.851648507627932
2025-11-29,33,New Hampshire,1402054,11.0,2025/2026,8,2025,48,0.780677798658937
2025-12-06,33,New Hampshire,1402054,25.0,2025/2026,9,2025,49,1.77426772422486
2025-12-13,33,New Hampshire,1402054,46.0,2025/2026,10,2025,50,3.26465261257374
2025-12-20,33,New Hampshire,1402054,95.0,2025/2026,11,2025,51,6.74221735205446
2025-12-27,33,New Hampshire,1402054,196.0,2025/2026,12,2025,52,13.9102589579229
2025-10-04,34,New Jersey,9290841,16.0,2025/2026,0,2025,40,0.168405967002324
2025-10-11,34,New Jersey,9290841,14.0,2025/2026,1,2025,41,0.147355221127034
2025-10-18,34,New Jersey,9290841,30.0,2025/2026,2,2025,42,0.315761188129358
2025-10-25,34,New Jersey,9290841,26.0,2025/2026,3,2025,43,0.273659696378777
2025-11-01,34,New Jersey,9290841,35.0,2025/2026,4,2025,44,0.368388052817584
2025-11-08,34,New Jersey,9290841,47.0,2025/2026,5,2025,45,0.494692528069328
2025-11-15,34,New Jersey,9290841,56.0,2025/2026,6,2025,46,0.589420884508135
2025-11-22,34,New Jersey,9290841,73.0,2025/2026,7,2025,47,0.768352224448105
2025-11-29,34,New Jersey,9290841,154.0,2025/2026,8,2025,48,1.62090743239737
2025-12-06,34,New Jersey,9290841,277.0,2025/2026,9,2025,49,2.91552830372774
2025-12-13,34,New Jersey,9290841,568.0,2025/2026,10,2025,50,5.97841182858251
2025-12-20,34,New Jersey,9290841,1044.0,2025/2026,11,2025,51,10.9884893469017
2025-12-27,34,New Jersey,9290841,1421.0,2025/2026,12,2025,52,14.9565549443939
2025-10-04,35,New Mexico,2114371,0.0,2025/2026,0,2025,40,0.0
2025-10-11,35,New Mexico,2114371,6.0,2025/2026,1,2025,41,0.281656289197167
2025-10-18,35,New Mexico,2114371,3.0,2025/2026,2,2025,42,0.140828144598583
2025-10-25,35,New Mexico,2114371,5.0,2025/2026,3,2025,43,0.234713574330972
2025-11-01,35,New Mexico,2114371,6.0,2025/2026,4,2025,44,0.281656289197167
2025-11-08,35,New Mexico,2114371,7.0,2025/2026,5,2025,45,0.328599004063361
2025-11-15,35,New Mexico,2114371,14.0,2025/2026,6,2025,46,0.657198008126723
2025-11-22,35,New Mexico,2114371,17.0,2025/2026,7,2025,47,0.798026152725306
2025-11-29,35,New Mexico,2114371,39.0,2025/2026,8,2025,48,1.83076587978158
2025-12-06,35,New Mexico,2114371,35.0,2025/2026,9,2025,49,1.64299502031681
2025-12-13,35,New Mexico,2114371,67.0,2025/2026,10,2025,50,3.14516189603503
2025-12-20,35,New Mexico,2114371,161.0,2025/2026,11,2025,51,7.55777709345731
2025-12-27,35,New Mexico,2114371,344.0,2025/2026,12,2025,52,16.1482939139709
2025-10-04,36,New York,19571216,22.0,2025/2026,0,2025,40,0.110735014733797
2025-10-11,36,New York,19571216,23.0,2025/2026,1,2025,41,0.115768424494424
2025-10-18,36,New York,19571216,30.0,2025/2026,2,2025,42,0.151002292818814
2025-10-25,36,New York,19571216,31.0,2025/2026,3,2025,43,0.156035702579441
2025-11-01,36,New York,19571216,58.0,2025/2026,4,2025,44,0.291937766116374
2025-11-08,36,New York,19571216,78.0,2025/2026,5,2025,45,0.392605961328917
2025-11-15,36,New York,19571216,182.0,2025/2026,6,2025,46,0.916080576434139
2025-11-22,36,New York,19571216,351.0,2025/2026,7,2025,47,1.76672682598013
2025-11-29,36,New York,19571216,683.0,2025/2026,8,2025,48,3.43781886650834
2025-12-06,36,New York,19571216,1174.0,2025/2026,9,2025,49,5.90922305897626
2025-12-13,36,New York,19571216,1737.0,2025/2026,10,2025,50,8.74303275420934
2025-12-20,36,New York,19571216,2793.0,2025/2026,11,2025,51,14.0583134614316
2025-12-27,36,New York,19571216,3478.0,2025/2026,12,2025,52,17.5061991474612
2025-10-04,37,North Carolina,10835491,19.0,2025/2026,0,2025,40,0.172007592958335
2025-10-11,37,North Carolina,10835491,22.0,2025/2026,1,2025,41,0.199166686583335
2025-10-18,37,North Carolina,10835491,23.0,2025/2026,2,2025,42,0.208219717791669
2025-10-25,37,North Carolina,10835491,22.0,2025/2026,3,2025,43,0.199166686583335
2025-11-01,37,North Carolina,10835491,27.0,2025/2026,4,2025,44,0.244431842625002
2025-11-08,37,North Carolina,10835491,43.0,2025/2026,5,2025,45,0.389280341958337
2025-11-15,37,North Carolina,10835491,174.0,2025/2026,6,2025,46,1.57522743025002
2025-11-22,37,North Carolina,10835491,115.0,2025/2026,7,2025,47,1.04109858895834
2025-11-29,37,North Carolina,10835491,159.0,2025/2026,8,2025,48,1.43943196212501
2025-12-06,37,North Carolina,10835491,305.0,2025/2026,9,2025,49,2.76117451854169
2025-12-13,37,North Carolina,10835491,525.0,2025/2026,10,2025,50,4.75284138437505
2025-12-20,37,North Carolina,10835491,1201.0,2025/2026,11,2025,51,10.8726904812084
2025-12-27,37,North Carolina,10835491,2453.0,2025/2026,12,2025,52,22.2070855540419
2025-10-04,38,North Dakota,783926,3.0,2025/2026,0,2025,40,0.37661568127266
2025-10-11,38,North Dakota,783926,3.0,2025/2026,1,2025,41,0.37661568127266
2025-10-18,38,North Dakota,783926,1.0,2025/2026,2,2025,42,0.12553856042422
2025-10-25,38,North Dakota,783926,2.0,2025/2026,3,2025,43,0.25107712084844
2025-11-01,38,North Dakota,783926,2.0,2025/2026,4,2025,44,0.25107712084844
2025-11-08,38,North Dakota,783926,5.0,2025/2026,5,2025,45,0.6276928021211
2025-11-15,38,North Dakota,783926,1.0,2025/2026,6,2025,46,0.12553856042422
2025-11-22,38,North Dakota,783926,2.0,2025/2026,7,2025,47,0.25107712084844
2025-11-29,38,North Dakota,783926,10.0,2025/2026,8,2025,48,1.2553856042422
2025-12-06,38,North Dakota,783926,9.0,2025/2026,9,2025,49,1.12984704381798
2025-12-13,38,North Dakota,783926,22.0,2025/2026,10,2025,50,2.76184832933284
2025-12-20,38,North Dakota,783926,55.0,2025/2026,11,2025,51,6.90462082333209
2025-12-27,38,North Dakota,783926,87.0,2025/2026,12,2025,52,10.9218547569071
2025-10-04,39,Ohio,11785935,17.0,2025/2026,0,2025,40,0.143057856636504
2025-10-11,39,Ohio,11785935,13.0,2025/2026,1,2025,41,0.109397184486739
2025-10-18,39,Ohio,11785935,13.0,2025/2026,2,2025,42,0.109397184486739
2025-10-25,39,Ohio,11785935,15.0,2025/2026,3,2025,43,0.126227520561622
2025-11-01,39,Ohio,11785935,22.0,2025/2026,4,2025,44,0.185133696823712
2025-11-08,39,Ohio,11785935,42.0,2025/2026,5,2025,45,0.35343705757254
2025-11-15,39,Ohio,11785935,47.0,2025/2026,6,2025,46,0.395512897759748
2025-11-22,39,Ohio,11785935,90.0,2025/2026,7,2025,47,0.757365123369729
2025-11-29,39,Ohio,11785935,125.0,2025/2026,8,2025,48,1.05189600468018
2025-12-06,39,Ohio,11785935,176.0,2025/2026,9,2025,49,1.48106957458969
2025-12-13,39,Ohio,11785935,329.0,2025/2026,10,2025,50,2.76859028431823
2025-12-20,39,Ohio,11785935,745.0,2025/2026,11,2025,51,6.26930018789387
2025-12-27,39,Ohio,11785935,1463.0,2025/2026,12,2025,52,12.3113908387768
2025-10-04,40,Oklahoma,4053824,18.0,2025/2026,0,2025,40,0.439518258687262
2025-10-11,40,Oklahoma,4053824,8.0,2025/2026,1,2025,41,0.19534144830545
2025-10-18,40,Oklahoma,4053824,7.0,2025/2026,2,2025,42,0.170923767267268
2025-10-25,40,Oklahoma,4053824,18.0,2025/2026,3,2025,43,0.439518258687262
2025-11-01,40,Oklahoma,4053824,13.0,2025/2026,4,2025,44,0.317429853496356
2025-11-08,40,Oklahoma,4053824,18.0,2025/2026,5,2025,45,0.439518258687262
2025-11-15,40,Oklahoma,4053824,9.0,2025/2026,6,2025,46,0.219759129343631
2025-11-22,40,Oklahoma,4053824,14.0,2025/2026,7,2025,47,0.341847534534537
2025-11-29,40,Oklahoma,4053824,21.0,2025/2026,8,2025,48,0.512771301801805
2025-12-06,40,Oklahoma,4053824,20.0,2025/2026,9,2025,49,0.488353620763624
2025-12-13,40,Oklahoma,4053824,33.0,2025/2026,10,2025,50,0.805783474259979
2025-12-20,40,Oklahoma,4053824,62.0,2025/2026,11,2025,51,1.51389622436723
2025-12-27,40,Oklahoma,4053824,136.0,2025/2026,12,2025,52,3.32080462119264
2025-10-04,41,Oregon,4233358,3.0,2025/2026,0,2025,40,0.0702186209952272
2025-10-11,41,Oregon,4233358,5.0,2025/2026,1,2025,41,0.117031034992045
2025-10-18,41,Oregon,4233358,5.0,2025/2026,2,2025,42,0.117031034992045
2025-10-25,41,Oregon,4233358,6.0,2025/2026,3,2025,43,0.140437241990454
2025-11-01,41,Oregon,4233358,4.0,2025/2026,4,2025,44,0.0936248279936363
2025-11-08,41,Oregon,4233358,9.0,2025/2026,5,2025,45,0.210655862985682
2025-11-15,41,Oregon,4233358,12.0,2025/2026,6,2025,46,0.280874483980909
2025-11-22,41,Oregon,4233358,20.0,2025/2026,7,2025,47,0.468124139968182
2025-11-29,41,Oregon,4233358,29.0,2025/2026,8,2025,48,0.678780002953863
2025-12-06,41,Oregon,4233358,38.0,2025/2026,9,2025,49,0.889435865939545
2025-12-13,41,Oregon,4233358,29.0,2025/2026,10,2025,50,0.678780002953863
2025-12-20,41,Oregon,4233358,38.0,2025/2026,11,2025,51,0.889435865939545
2025-12-27,41,Oregon,4233358,95.0,2025/2026,12,2025,52,2.22358966484886
2025-10-04,42,Pennsylvania,12961683,112.0,2025/2026,0,2025,40,0.856350885493577
2025-10-11,42,Pennsylvania,12961683,119.0,2025/2026,1,2025,41,0.909872815836925
2025-10-18,42,Pennsylvania,12961683,104.0,2025/2026,2,2025,42,0.795182965101178
2025-10-25,42,Pennsylvania,12961683,132.0,2025/2026,3,2025,43,1.00927068647457
2025-11-01,42,Pennsylvania,12961683,117.0,2025/2026,4,2025,44,0.894580835738826
2025-11-08,42,Pennsylvania,12961683,113.0,2025/2026,5,2025,45,0.863996875542626
2025-11-15,42,Pennsylvania,12961683,128.0,2025/2026,6,2025,46,0.978686726278373
2025-11-22,42,Pennsylvania,12961683,193.0,2025/2026,7,2025,47,1.47567607946661
2025-11-29,42,Pennsylvania,12961683,327.0,2025/2026,8,2025,48,2.50023874603928
2025-12-06,42,Pennsylvania,12961683,512.0,2025/2026,9,2025,49,3.91474690511349
2025-12-13,42,Pennsylvania,12961683,699.0,2025/2026,10,2025,50,5.3445470442858
2025-12-20,42,Pennsylvania,12961683,1255.0,2025/2026,11,2025,51,9.59571751155749
2025-12-27,42,Pennsylvania,12961683,2375.0,2025/2026,12,2025,52,18.1592263664933
2025-10-04,44,Rhode Island,1095962,1.0,2025/2026,0,2025,40,0.0899031563200121
2025-10-11,44,Rhode Island,1095962,2.0,2025/2026,1,2025,41,0.179806312640024
2025-10-18,44,Rhode Island,1095962,1.0,2025/2026,2,2025,42,0.0899031563200121
2025-10-25,44,Rhode Island,1095962,0.0,2025/2026,3,2025,43,0.0
2025-11-01,44,Rhode Island,1095962,1.0,2025/2026,4,2025,44,0.0899031563200121
2025-11-08,44,Rhode Island,1095962,4.0,2025/2026,5,2025,45,0.359612625280048
2025-11-15,44,Rhode Island,1095962,6.0,2025/2026,6,2025,46,0.539418937920072
2025-11-22,44,Rhode Island,1095962,4.0,2025/2026,7,2025,47,0.359612625280048
2025-11-29,44,Rhode Island,1095962,13.0,2025/2026,8,2025,48,1.16874103216016
2025-12-06,44,Rhode Island,1095962,27.0,2025/2026,9,2025,49,2.42738522064033
2025-12-13,44,Rhode Island,1095962,70.0,2025/2026,10,2025,50,6.29322094240085
2025-12-20,44,Rhode Island,1095962,127.0,2025/2026,11,2025,51,11.4177008526415
2025-12-27,44,Rhode Island,1095962,183.0,2025/2026,12,2025,52,16.4522776065622
2025-10-04,45,South Carolina,5373555,17.0,2025/2026,0,2025,40,0.31028516849671
2025-10-11,45,South Carolina,5373555,19.0,2025/2026,1,2025,41,0.346789305966912
2025-10-18,45,South Carolina,5373555,6.0,2025/2026,2,2025,42,0.109512412410604
2025-10-25,45,South Carolina,5373555,6.0,2025/2026,3,2025,43,0.109512412410604
2025-11-01,45,South Carolina,5373555,12.0,2025/2026,4,2025,44,0.219024824821207
2025-11-08,45,South Carolina,5373555,16.0,2025/2026,5,2025,45,0.29203309976161
2025-11-15,45,South Carolina,5373555,20.0,2025/2026,6,2025,46,0.365041374702012
2025-11-22,45,South Carolina,5373555,41.0,2025/2026,7,2025,47,0.748334818139125
2025-11-29,45,South Carolina,5373555,52.0,2025/2026,8,2025,48,0.949107574225232
2025-12-06,45,South Carolina,5373555,86.0,2025/2026,9,2025,49,1.56967791121865
2025-12-13,45,South Carolina,5373555,123.0,2025/2026,10,2025,50,2.24500445441737
2025-12-20,45,South Carolina,5373555,379.0,2025/2026,11,2025,51,6.91753405060313
2025-12-27,45,South Carolina,5373555,818.0,2025/2026,12,2025,52,14.9301922253123
2025-10-04,46,South Dakota,919318,1.0,2025/2026,0,2025,40,0.10814680712774
2025-10-11,46,South Dakota,919318,2.0,2025/2026,1,2025,41,0.21629361425548
2025-10-18,46,South Dakota,919318,2.0,2025/2026,2,2025,42,0.21629361425548
2025-10-25,46,South Dakota,919318,2.0,2025/2026,3,2025,43,0.21629361425548
2025-11-01,46,South Dakota,919318,0.0,2025/2026,4,2025,44,0.0
2025-11-08,46,South Dakota,919318,0.0,2025/2026,5,2025,45,0.0
2025-11-15,46,South Dakota,919318,1.0,2025/2026,6,2025,46,0.10814680712774
2025-11-22,46,South Dakota,919318,3.0,2025/2026,7,2025,47,0.324440421383219
2025-11-29,46,South Dakota,919318,1.0,2025/2026,8,2025,48,0.10814680712774
2025-12-06,46,South Dakota,919318,5.0,2025/2026,9,2025,49,0.540734035638699
2025-12-13,46,South Dakota,919318,10.0,2025/2026,10,2025,50,1.0814680712774
2025-12-20,46,South Dakota,919318,21.0,2025/2026,11,2025,51,2.27108294968254
2025-12-27,46,South Dakota,919318,55.0,2025/2026,12,2025,52,5.94807439202569
2025-10-04,47,Tennessee,7126489,26.0,2025/2026,0,2025,40,0.35972467227007
2025-10-11,47,Tennessee,7126489,26.0,2025/2026,1,2025,41,0.35972467227007
2025-10-18,47,Tennessee,7126489,40.0,2025/2026,2,2025,42,0.553422572723185
2025-10-25,47,Tennessee,7126489,22.0,2025/2026,3,2025,43,0.304382414997752
2025-11-01,47,Tennessee,7126489,34.0,2025/2026,4,2025,44,0.470409186814707
2025-11-08,47,Tennessee,7126489,56.0,2025/2026,5,2025,45,0.774791601812459
2025-11-15,47,Tennessee,7126489,39.0,2025/2026,6,2025,46,0.539587008405105
2025-11-22,47,Tennessee,7126489,57.0,2025/2026,7,2025,47,0.788627166130539
2025-11-29,47,Tennessee,7126489,61.0,2025/2026,8,2025,48,0.843969423402857
